,city,date,cloudiness,temp_min,temp_max,humidity,pop,rain
1282,Biarritz,2025-09-17,0,21.62,21.62,65,0.0,0.0
1283,Biarritz,2025-09-17,10,19.66,19.66,80,0.0,0.0
1284,Biarritz,2025-09-17,12,18.27,18.27,82,0.0,0.0
1285,Biarritz,2025-09-18,6,17.56,17.56,86,0.0,0.0
1286,Biarritz,2025-09-18,0,16.89,16.89,89,0.0,0.0
1287,Biarritz,2025-09-18,0,15.92,15.92,87,0.0,0.0
1288,Biarritz,2025-09-18,0,22.07,22.07,60,0.0,0.0
1289,Biarritz,2025-09-18,0,28.45,28.45,44,0.0,0.0
1290,Biarritz,2025-09-18,0,30.89,30.89,40,0.0,0.0
1291,Biarritz,2025-09-18,0,26.24,26.24,52,0.0,0.0
1292,Biarritz,2025-09-18,0,22.94,22.94,56,0.0,0.0
1293,Biarritz,2025-09-19,0,20.74,20.74,80,0.0,0.0
1294,Biarritz,2025-09-19,0,20.11,20.11,82,0.0,0.0
1295,Biarritz,2025-09-19,4,19.97,19.97,76,0.0,0.0
1296,Biarritz,2025-09-19,41,24.72,24.72,61,0.0,0.0
1297,Biarritz,2025-09-19,58,30.51,30.51,45,0.0,0.0
1298,Biarritz,2025-09-19,77,31.17,31.17,43,0.0,0.0
1299,Biarritz,2025-09-19,72,26.64,26.64,61,0.0,0.0
1300,Biarritz,2025-09-19,99,21.12,21.12,84,0.81,0.48
1301,Biarritz,2025-09-20,90,20.94,20.94,82,0.29,0.0
1302,Biarritz,2025-09-20,100,21.66,21.66,72,0.0,0.0
1303,Biarritz,2025-09-20,98,21.37,21.37,73,0.2,0.12
1304,Biarritz,2025-09-20,100,20.75,20.75,90,1.0,0.85
1305,Biarritz,2025-09-20,96,22.02,22.02,80,0.92,0.11
1306,Biarritz,2025-09-20,98,18.92,18.92,93,1.0,0.79
1307,Biarritz,2025-09-20,99,18.17,18.17,93,1.0,9.41
1308,Biarritz,2025-09-20,100,17.45,17.45,92,1.0,3.27
1309,Biarritz,2025-09-21,100,15.94,15.94,91,1.0,2.3
1310,Biarritz,2025-09-21,100,15.81,15.81,88,1.0,0.74
1311,Biarritz,2025-09-21,100,15.75,15.75,86,1.0,0.31
1312,Biarritz,2025-09-21,100,15.95,15.95,90,1.0,3.97
1313,Biarritz,2025-09-21,100,15.1,15.1,86,1.0,2.63
1314,Biarritz,2025-09-21,100,16.0,16.0,83,1.0,0.71
1315,Biarritz,2025-09-21,81,15.72,15.72,82,1.0,2.11
1316,Biarritz,2025-09-21,77,14.81,14.81,85,1.0,3.07
1317,Biarritz,2025-09-22,89,14.08,14.08,82,1.0,2.43
1318,Biarritz,2025-09-22,100,13.72,13.72,83,1.0,2.55
1319,Biarritz,2025-09-22,100,13.15,13.15,85,1.0,4.26
1320,Bayonne,2025-09-17,12,17.27,22.97,90,0.0,0.0
1321,Bayonne,2025-09-17,14,22.23,26.13,67,0.0,0.0
1322,Bayonne,2025-09-17,0,27.02,27.02,63,0.0,0.0
1323,Bayonne,2025-09-17,11,22.84,22.84,81,0.0,0.0
1324,Bayonne,2025-09-17,25,19.91,19.91,85,0.0,0.0
1325,Bayonne,2025-09-18,13,17.81,17.81,89,0.0,0.0
1326,Bayonne,2025-09-18,0,15.89,15.89,92,0.0,0.0
1327,Bayonne,2025-09-18,0,14.83,14.83,90,0.0,0.0
1328,Bayonne,2025-09-18,0,22.43,22.43,58,0.0,0.0
1329,Bayonne,2025-09-18,0,29.59,29.59,37,0.0,0.0
1330,Bayonne,2025-09-18,0,32.42,32.42,33,0.0,0.0
1331,Bayonne,2025-09-18,0,26.21,26.21,47,0.0,0.0
1332,Bayonne,2025-09-18,0,22.4,22.4,52,0.0,0.0
1333,Bayonne,2025-09-19,0,20.16,20.16,81,0.0,0.0
1334,Bayonne,2025-09-19,0,19.29,19.29,85,0.0,0.0
1335,Bayonne,2025-09-19,1,19.04,19.04,77,0.0,0.0
1336,Bayonne,2025-09-19,39,25.47,25.47,57,0.0,0.0
1337,Bayonne,2025-09-19,56,32.42,32.42,37,0.0,0.0
1338,Bayonne,2025-09-19,79,32.75,32.75,37,0.0,0.0
1339,Bayonne,2025-09-19,74,27.75,27.75,56,0.0,0.0
1340,Bayonne,2025-09-19,100,20.62,20.62,86,0.84,0.48
1341,Bayonne,2025-09-20,90,20.43,20.43,84,0.24,0.0
1342,Bayonne,2025-09-20,97,21.09,21.09,74,0.0,0.0
1343,Bayonne,2025-09-20,100,20.92,20.92,73,0.2,0.13
1344,Bayonne,2025-09-20,100,20.96,20.96,88,1.0,0.69
1345,Bayonne,2025-09-20,100,22.3,22.3,76,0.71,0.0
1346,Bayonne,2025-09-20,98,19.34,19.34,90,1.0,0.63
1347,Bayonne,2025-09-20,99,18.13,18.13,94,1.0,8.62
1348,Bayonne,2025-09-20,100,17.13,17.13,94,1.0,5.43
1349,Bayonne,2025-09-21,100,15.79,15.79,92,1.0,2.11
1350,Bayonne,2025-09-21,100,15.58,15.58,90,1.0,0.7
1351,Bayonne,2025-09-21,100,15.5,15.5,88,0.96,0.32
1352,Bayonne,2025-09-21,100,15.78,15.78,92,1.0,3.68
1353,Bayonne,2025-09-21,100,14.95,14.95,89,1.0,2.74
1354,Bayonne,2025-09-21,100,15.48,15.48,86,0.91,0.52
1355,Bayonne,2025-09-21,79,15.03,15.03,85,1.0,1.93
1356,Bayonne,2025-09-21,70,14.32,14.32,86,1.0,2.88
1357,Bayonne,2025-09-22,85,13.62,13.62,85,1.0,2.28
1358,Bayonne,2025-09-22,100,13.17,13.17,85,1.0,2.28
1359,Bayonne,2025-09-22,100,12.71,12.71,88,1.0,3.9
1360,La Rochelle,2025-09-17,32,15.95,17.71,84,0.0,0.0
1361,La Rochelle,2025-09-17,43,20.52,23.25,74,0.0,0.0
1362,La Rochelle,2025-09-17,0,22.66,22.66,64,0.0,0.0
1363,La Rochelle,2025-09-17,2,16.95,16.95,78,0.0,0.0
1364,La Rochelle,2025-09-17,2,14.25,14.25,80,0.0,0.0
1365,La Rochelle,2025-09-18,1,14.34,14.34,83,0.0,0.0
1366,La Rochelle,2025-09-18,0,15.55,15.55,83,0.0,0.0
1367,La Rochelle,2025-09-18,0,15.14,15.14,79,0.0,0.0
1368,La Rochelle,2025-09-18,0,19.08,19.08,56,0.0,0.0
1369,La Rochelle,2025-09-18,0,23.1,23.1,45,0.0,0.0
1370,La Rochelle,2025-09-18,0,24.26,24.26,44,0.0,0.0
1371,La Rochelle,2025-09-18,14,22.89,22.89,48,0.0,0.0
1372,La Rochelle,2025-09-18,9,21.66,21.66,47,0.0,0.0
1373,La Rochelle,2025-09-19,4,19.95,19.95,51,0.0,0.0
1374,La Rochelle,2025-09-19,0,19.06,19.06,52,0.0,0.0
1375,La Rochelle,2025-09-19,0,18.86,18.86,50,0.0,0.0
1376,La Rochelle,2025-09-19,2,22.99,22.99,48,0.0,0.0
1377,La Rochelle,2025-09-19,43,24.85,24.85,55,0.0,0.0
1378,La Rochelle,2025-09-19,94,23.76,23.76,63,0.0,0.0
1379,La Rochelle,2025-09-19,93,21.13,21.13,82,0.0,0.0
1380,La Rochelle,2025-09-19,91,20.5,20.5,85,0.27,0.19
1381,La Rochelle,2025-09-20,95,20.78,20.78,83,0.31,0.22
1382,La Rochelle,2025-09-20,96,20.48,20.48,87,0.0,0.0
1383,La Rochelle,2025-09-20,95,19.43,19.43,90,0.0,0.0
1384,La Rochelle,2025-09-20,100,20.88,20.88,78,0.0,0.0
1385,La Rochelle,2025-09-20,98,20.85,20.85,86,0.0,0.0
1386,La Rochelle,2025-09-20,100,19.55,19.55,85,0.2,0.1
1387,La Rochelle,2025-09-20,100,18.84,18.84,77,0.0,0.0
1388,La Rochelle,2025-09-20,100,16.46,16.46,79,1.0,1.96
1389,La Rochelle,2025-09-21,100,16.86,16.86,74,1.0,0.48
1390,La Rochelle,2025-09-21,83,16.35,16.35,72,0.3,0.33
1391,La Rochelle,2025-09-21,91,16.38,16.38,70,0.03,0.0
1392,La Rochelle,2025-09-21,90,17.71,17.71,62,0.2,0.1
1393,La Rochelle,2025-09-21,95,18.1,18.1,60,0.0,0.0
1394,La Rochelle,2025-09-21,79,17.53,17.53,65,0.35,0.17
1395,La Rochelle,2025-09-21,92,16.31,16.31,70,0.92,1.7
1396,La Rochelle,2025-09-21,99,14.7,14.7,71,0.6,0.38
1397,La Rochelle,2025-09-22,98,14.78,14.78,70,0.3,0.0
1398,La Rochelle,2025-09-22,93,14.2,14.2,74,1.0,1.56
1399,La Rochelle,2025-09-22,94,14.04,14.04,67,0.99,0.24
