,city,date,cloudiness,temp_min,temp_max,humidity,pop,rain
390,Chateau du Haut Koenigsbourg,2026-02-13,100,4.18,4.18,81,0.0,0.0
391,Chateau du Haut Koenigsbourg,2026-02-13,100,3.17,3.17,94,0.29,0.42
392,Chateau du Haut Koenigsbourg,2026-02-13,100,3.72,3.72,91,0.38,0.18
393,Chateau du Haut Koenigsbourg,2026-02-13,100,3.68,3.68,94,0.63,0.46
394,Chateau du Haut Koenigsbourg,2026-02-13,100,3.57,3.57,97,1.0,0.83
395,Chateau du Haut Koenigsbourg,2026-02-13,100,3.53,3.53,96,1.0,0.89
396,Chateau du Haut Koenigsbourg,2026-02-13,100,3.5,3.5,97,0.78,0.67
397,Chateau du Haut Koenigsbourg,2026-02-14,100,3.06,3.06,97,1.0,3.19
398,Chateau du Haut Koenigsbourg,2026-02-14,100,1.82,1.82,96,1.0,4.68
399,Chateau du Haut Koenigsbourg,2026-02-14,100,2.25,2.25,96,1.0,1.59
400,Colmar,2026-02-09,100,3.81,3.89,99,0.0,0.0
401,Colmar,2026-02-09,99,4.07,4.44,91,0.0,0.0
402,Colmar,2026-02-09,100,7.07,8.66,79,0.0,0.0
403,Colmar,2026-02-09,100,5.79,5.79,86,0.0,0.0
404,Colmar,2026-02-09,84,5.21,5.21,83,0.0,0.0
405,Colmar,2026-02-10,73,3.65,3.65,88,0.0,0.0
406,Colmar,2026-02-10,100,4.5,4.5,86,0.0,0.0
407,Colmar,2026-02-10,100,5.26,5.26,92,0.38,0.52
408,Colmar,2026-02-10,100,5.39,5.39,95,1.0,1.38
409,Colmar,2026-02-10,100,5.7,5.7,95,1.0,1.37
410,Colmar,2026-02-10,100,6.38,6.38,94,0.71,0.43
411,Colmar,2026-02-10,100,6.56,6.56,96,0.83,0.49
412,Colmar,2026-02-10,100,7.01,7.01,95,0.83,0.42
413,Colmar,2026-02-11,100,7.41,7.41,95,0.91,1.06
414,Colmar,2026-02-11,100,9.21,9.21,90,1.0,5.63
415,Colmar,2026-02-11,100,9.99,9.99,84,1.0,0.7
416,Colmar,2026-02-11,100,10.06,10.06,85,1.0,2.76
417,Colmar,2026-02-11,100,9.82,9.82,86,1.0,1.67
418,Colmar,2026-02-11,82,11.14,11.14,71,1.0,1.49
419,Colmar,2026-02-11,91,9.24,9.24,79,0.77,0.0
420,Colmar,2026-02-11,100,9.39,9.39,80,0.36,0.22
421,Colmar,2026-02-12,100,10.16,10.16,80,1.0,2.02
422,Colmar,2026-02-12,77,9.66,9.66,74,1.0,3.05
423,Colmar,2026-02-12,75,7.85,7.85,84,1.0,1.0
424,Colmar,2026-02-12,100,7.65,7.65,87,0.81,0.69
425,Colmar,2026-02-12,100,6.94,6.94,87,1.0,2.32
426,Colmar,2026-02-12,100,8.44,8.44,86,1.0,2.97
427,Colmar,2026-02-12,100,8.72,8.72,81,1.0,2.09
428,Colmar,2026-02-12,98,8.34,8.34,78,0.35,0.16
429,Colmar,2026-02-13,90,7.63,7.63,77,0.0,0.0
430,Colmar,2026-02-13,100,6.76,6.76,82,0.0,0.0
431,Colmar,2026-02-13,100,5.44,5.44,95,0.36,0.18
432,Colmar,2026-02-13,100,6.48,6.48,89,0.0,0.0
433,Colmar,2026-02-13,100,6.05,6.05,95,0.48,0.61
434,Colmar,2026-02-13,100,6.31,6.31,96,0.99,0.72
435,Colmar,2026-02-13,100,6.09,6.09,96,1.0,1.71
436,Colmar,2026-02-13,100,6.21,6.21,97,1.0,1.62
437,Colmar,2026-02-14,100,5.49,5.49,97,1.0,3.74
438,Colmar,2026-02-14,100,4.87,4.87,95,1.0,3.18
439,Colmar,2026-02-14,100,4.47,4.47,97,1.0,3.09
440,Eguisheim,2026-02-09,100,3.5,3.79,99,0.0,0.0
441,Eguisheim,2026-02-09,99,3.97,4.33,91,0.0,0.0
442,Eguisheim,2026-02-09,100,6.82,8.33,79,0.0,0.0
443,Eguisheim,2026-02-09,100,5.55,5.55,86,0.0,0.0
444,Eguisheim,2026-02-09,87,5.07,5.07,82,0.0,0.0
445,Eguisheim,2026-02-10,79,3.41,3.41,87,0.0,0.0
446,Eguisheim,2026-02-10,100,4.3,4.3,84,0.0,0.0
447,Eguisheim,2026-02-10,100,5.02,5.02,93,0.62,0.8
448,Eguisheim,2026-02-10,100,5.06,5.06,95,1.0,1.88
449,Eguisheim,2026-02-10,100,5.49,5.49,95,1.0,1.53
450,Eguisheim,2026-02-10,100,6.18,6.18,95,0.85,0.55
451,Eguisheim,2026-02-10,100,6.34,6.34,96,0.84,0.32
452,Eguisheim,2026-02-10,100,6.88,6.88,95,0.95,0.52
453,Eguisheim,2026-02-11,100,7.06,7.06,96,0.99,1.63
454,Eguisheim,2026-02-11,100,9.15,9.15,89,1.0,5.52
455,Eguisheim,2026-02-11,100,9.65,9.65,84,1.0,0.66
456,Eguisheim,2026-02-11,100,9.73,9.73,86,1.0,2.48
457,Eguisheim,2026-02-11,100,9.55,9.55,85,1.0,1.71
458,Eguisheim,2026-02-11,79,10.73,10.73,73,1.0,1.03
459,Eguisheim,2026-02-11,90,9.18,9.18,78,0.87,0.0
460,Eguisheim,2026-02-11,100,9.16,9.16,79,0.52,0.28
461,Eguisheim,2026-02-12,100,9.84,9.84,80,1.0,2.34
462,Eguisheim,2026-02-12,72,9.25,9.25,75,1.0,3.83
463,Eguisheim,2026-02-12,67,7.32,7.32,85,1.0,1.29
464,Eguisheim,2026-02-12,100,7.23,7.23,87,0.96,0.92
465,Eguisheim,2026-02-12,100,6.31,6.31,88,1.0,2.46
466,Eguisheim,2026-02-12,100,8.06,8.06,86,1.0,2.96
467,Eguisheim,2026-02-12,100,8.36,8.36,81,1.0,2.22
468,Eguisheim,2026-02-12,96,8.0,8.0,78,0.26,0.1
469,Eguisheim,2026-02-13,89,7.3,7.3,77,0.0,0.0
470,Eguisheim,2026-02-13,100,6.39,6.39,84,0.0,0.0
471,Eguisheim,2026-02-13,100,5.06,5.06,95,0.28,0.23
472,Eguisheim,2026-02-13,100,6.13,6.13,90,0.0,0.0
473,Eguisheim,2026-02-13,100,5.72,5.72,95,0.59,0.68
474,Eguisheim,2026-02-13,100,6.03,6.03,96,0.97,0.74
475,Eguisheim,2026-02-13,100,5.82,5.82,96,1.0,1.8
476,Eguisheim,2026-02-13,100,5.91,5.91,97,1.0,1.82
477,Eguisheim,2026-02-14,100,5.13,5.13,97,1.0,4.04
478,Eguisheim,2026-02-14,100,4.69,4.69,95,1.0,2.67
479,Eguisheim,2026-02-14,100,4.13,4.13,97,1.0,3.48
480,Besancon,2026-02-09,95,1.74,4.27,93,0.0,0.0
481,Besancon,2026-02-09,96,3.27,6.33,86,0.0,0.0
482,Besancon,2026-02-09,98,5.69,7.66,80,0.0,0.0
483,Besancon,2026-02-09,100,5.8,5.8,85,0.0,0.0
484,Besancon,2026-02-09,100,5.17,5.17,84,0.0,0.0
485,Besancon,2026-02-10,100,4.2,4.2,77,0.0,0.0
486,Besancon,2026-02-10,100,7.24,7.24,83,0.82,0.38
487,Besancon,2026-02-10,100,6.16,6.16,90,1.0,2.4
488,Besancon,2026-02-10,100,7.31,7.31,88,1.0,2.84
489,Besancon,2026-02-10,100,8.78,8.78,84,1.0,0.8
490,Besancon,2026-02-10,89,9.81,9.81,82,0.8,0.52
491,Besancon,2026-02-10,92,8.8,8.8,88,1.0,1.22
492,Besancon,2026-02-10,100,8.44,8.44,89,1.0,3.2
493,Besancon,2026-02-11,100,9.56,9.56,89,1.0,2.61
494,Besancon,2026-02-11,100,9.75,9.75,92,1.0,4.92
495,Besancon,2026-02-11,100,9.05,9.05,96,1.0,5.07
496,Besancon,2026-02-11,100,9.24,9.24,92,1.0,2.21
497,Besancon,2026-02-11,100,9.41,9.41,90,1.0,1.64
498,Besancon,2026-02-11,89,10.54,10.54,82,0.9,0.34
499,Besancon,2026-02-11,94,9.93,9.93,80,0.25,0.12
500,Besancon,2026-02-11,100,9.58,9.58,81,1.0,1.58
501,Besancon,2026-02-12,100,10.26,10.26,87,1.0,4.0
502,Besancon,2026-02-12,69,9.09,9.09,76,1.0,2.28
503,Besancon,2026-02-12,85,8.03,8.03,84,1.0,3.27
504,Besancon,2026-02-12,98,7.51,7.51,87,1.0,1.77
505,Besancon,2026-02-12,99,7.04,7.04,94,1.0,5.23
506,Besancon,2026-02-12,100,7.88,7.88,91,1.0,3.15
507,Besancon,2026-02-12,100,8.12,8.12,91,1.0,0.41
508,Besancon,2026-02-12,98,7.48,7.48,92,1.0,1.03
509,Besancon,2026-02-13,85,6.86,6.86,88,1.0,0.64
510,Besancon,2026-02-13,100,6.48,6.48,90,1.0,1.15
511,Besancon,2026-02-13,100,5.56,5.56,95,1.0,1.1
512,Besancon,2026-02-13,100,6.69,6.69,90,1.0,0.77
513,Besancon,2026-02-13,100,7.26,7.26,90,1.0,0.75
514,Besancon,2026-02-13,100,6.54,6.54,94,1.0,1.56
515,Besancon,2026-02-13,100,6.14,6.14,95,1.0,4.26
516,Besancon,2026-02-13,100,6.47,6.47,97,1.0,1.35
517,Besancon,2026-02-14,100,6.26,6.26,94,1.0,1.27
518,Besancon,2026-02-14,100,5.16,5.16,93,0.26,0.21
519,Besancon,2026-02-14,100,4.47,4.47,97,1.0,1.11
520,Dijon,2026-02-09,100,1.8,4.35,100,0.0,0.0
521,Dijon,2026-02-09,99,3.56,7.09,92,0.0,0.0
522,Dijon,2026-02-09,100,6.34,8.61,85,0.0,0.0
523,Dijon,2026-02-09,100,5.96,5.96,91,0.0,0.0
524,Dijon,2026-02-09,100,4.62,4.62,93,0.0,0.0
525,Dijon,2026-02-10,100,4.87,4.87,94,0.53,0.62
526,Dijon,2026-02-10,100,5.96,5.96,97,1.0,4.32
527,Dijon,2026-02-10,100,6.6,6.6,97,1.0,4.28
528,Dijon,2026-02-10,100,6.75,6.75,97,1.0,2.48
529,Dijon,2026-02-10,100,7.35,7.35,96,1.0,1.17
530,Dijon,2026-02-10,100,8.3,8.3,93,0.2,0.13
531,Dijon,2026-02-10,100,7.84,7.84,97,1.0,2.07
532,Dijon,2026-02-10,100,7.95,7.95,96,1.0,6.11
533,Dijon,2026-02-11,100,10.66,10.66,87,1.0,5.61
534,Dijon,2026-02-11,100,9.79,9.79,83,0.75,0.5
535,Dijon,2026-02-11,100,9.95,9.95,89,1.0,1.61
536,Dijon,2026-02-11,99,10.33,10.33,87,0.21,0.27
537,Dijon,2026-02-11,100,9.76,9.76,83,0.26,0.18
538,Dijon,2026-02-11,99,11.02,11.02,80,0.34,0.24
539,Dijon,2026-02-11,100,9.54,9.54,90,1.0,1.23
540,Dijon,2026-02-11,100,9.42,9.42,93,1.0,4.2
541,Dijon,2026-02-12,90,10.61,10.61,79,1.0,8.96
542,Dijon,2026-02-12,72,8.3,8.3,82,0.2,0.17
543,Dijon,2026-02-12,86,7.62,7.62,87,1.0,0.86
544,Dijon,2026-02-12,98,6.58,6.58,88,1.0,1.84
545,Dijon,2026-02-12,99,8.25,8.25,87,1.0,2.95
546,Dijon,2026-02-12,100,8.84,8.84,81,1.0,0.45
547,Dijon,2026-02-12,96,8.13,8.13,85,1.0,0.36
548,Dijon,2026-02-12,71,7.32,7.32,85,0.37,0.22
549,Dijon,2026-02-13,85,6.78,6.78,85,0.0,0.0
550,Dijon,2026-02-13,100,6.06,6.06,90,1.0,1.28
551,Dijon,2026-02-13,100,4.43,4.43,97,1.0,2.34
552,Dijon,2026-02-13,100,6.81,6.81,95,0.0,0.0
553,Dijon,2026-02-13,100,7.81,7.81,91,0.21,0.45
554,Dijon,2026-02-13,100,7.55,7.55,93,0.94,0.56
555,Dijon,2026-02-13,100,6.37,6.37,96,1.0,0.45
556,Dijon,2026-02-13,100,6.16,6.16,93,1.0,2.53
557,Dijon,2026-02-14,99,6.03,6.03,82,0.8,0.0
558,Dijon,2026-02-14,91,4.42,4.42,95,0.98,0.87
559,Dijon,2026-02-14,96,4.5,4.5,95,1.0,2.37
560,Annecy,2026-02-09,100,3.08,3.67,87,0.0,0.0
561,Annecy,2026-02-09,99,4.32,6.79,77,0.0,0.0
562,Annecy,2026-02-09,94,6.25,7.83,68,0.0,0.0
563,Annecy,2026-02-09,96,4.98,4.98,78,0.0,0.0
564,Annecy,2026-02-09,99,4.63,4.63,81,0.0,0.0
565,Annecy,2026-02-10,97,3.4,3.4,82,0.0,0.0
566,Annecy,2026-02-10,100,4.66,4.66,78,0.0,0.0
567,Annecy,2026-02-10,100,3.16,3.16,98,1.0,0.0
568,Annecy,2026-02-10,100,4.33,4.33,96,1.0,4.15
569,Annecy,2026-02-10,100,5.21,5.21,95,1.0,1.02
570,Annecy,2026-02-10,100,6.58,6.58,96,0.2,0.11
571,Annecy,2026-02-10,100,6.21,6.21,97,0.79,0.75
572,Annecy,2026-02-10,100,6.38,6.38,96,1.0,5.61
573,Annecy,2026-02-11,100,5.16,5.16,98,1.0,9.54
574,Annecy,2026-02-11,100,6.5,6.5,98,1.0,7.84
575,Annecy,2026-02-11,100,6.71,6.71,98,1.0,11.34
576,Annecy,2026-02-11,100,6.5,6.5,98,1.0,8.25
577,Annecy,2026-02-11,100,6.75,6.75,96,1.0,4.18
578,Annecy,2026-02-11,100,7.3,7.3,95,0.0,0.0
579,Annecy,2026-02-11,99,6.45,6.45,93,0.04,0.0
580,Annecy,2026-02-11,100,6.32,6.32,93,1.0,2.75
581,Annecy,2026-02-12,100,5.97,5.97,96,1.0,2.08
582,Annecy,2026-02-12,100,6.79,6.79,90,1.0,6.15
583,Annecy,2026-02-12,100,5.74,5.74,93,1.0,2.31
584,Annecy,2026-02-12,100,4.37,4.37,98,1.0,8.31
585,Annecy,2026-02-12,100,4.54,4.54,98,1.0,6.2
586,Annecy,2026-02-12,100,5.77,5.77,98,1.0,4.04
587,Annecy,2026-02-12,100,4.79,4.79,98,1.0,6.1
588,Annecy,2026-02-12,100,3.88,3.88,99,1.0,6.12
589,Annecy,2026-02-13,99,5.13,5.13,98,1.0,1.47
590,Annecy,2026-02-13,100,4.59,4.59,98,0.28,0.2
591,Annecy,2026-02-13,100,4.47,4.47,95,1.0,2.1
592,Annecy,2026-02-13,100,4.97,4.97,95,1.0,0.62
593,Annecy,2026-02-13,100,5.75,5.75,96,1.0,0.85
594,Annecy,2026-02-13,100,5.4,5.4,98,1.0,1.54
595,Annecy,2026-02-13,100,5.04,5.04,99,1.0,1.02
596,Annecy,2026-02-13,100,5.19,5.19,100,1.0,2.84
597,Annecy,2026-02-14,100,4.68,4.68,99,1.0,4.1
598,Annecy,2026-02-14,100,4.49,4.49,98,1.0,1.95
599,Annecy,2026-02-14,100,3.36,3.36,98,0.8,0.0
600,Grenoble,2026-02-09,85,5.43,5.57,83,0.0,0.0
601,Grenoble,2026-02-09,79,7.56,11.81,72,0.0,0.0
602,Grenoble,2026-02-09,95,9.64,11.75,66,0.0,0.0
603,Grenoble,2026-02-09,98,7.2,7.2,83,0.0,0.0
604,Grenoble,2026-02-09,98,6.03,6.03,82,0.0,0.0
605,Grenoble,2026-02-10,97,5.37,5.37,78,0.0,0.0
606,Grenoble,2026-02-10,100,7.04,7.04,78,0.0,0.0
607,Grenoble,2026-02-10,100,6.05,6.05,97,1.0,3.68
608,Grenoble,2026-02-10,100,6.64,6.64,96,1.0,4.16
609,Grenoble,2026-02-10,100,8.22,8.22,92,1.0,0.5
610,Grenoble,2026-02-10,100,10.01,10.01,89,0.0,0.0
611,Grenoble,2026-02-10,100,8.24,8.24,97,1.0,3.74
612,Grenoble,2026-02-10,100,7.89,7.89,97,1.0,7.91
613,Grenoble,2026-02-11,100,8.27,8.27,95,1.0,3.66
614,Grenoble,2026-02-11,100,8.54,8.54,99,1.0,3.83
615,Grenoble,2026-02-11,100,8.13,8.13,98,1.0,7.0
616,Grenoble,2026-02-11,100,7.52,7.52,98,1.0,8.01
617,Grenoble,2026-02-11,98,10.23,10.23,89,1.0,1.62
618,Grenoble,2026-02-11,95,12.73,12.73,79,0.25,0.19
619,Grenoble,2026-02-11,98,9.16,9.16,92,0.59,0.41
620,Grenoble,2026-02-11,100,8.5,8.5,94,1.0,3.61
621,Grenoble,2026-02-12,100,8.98,8.98,93,1.0,1.42
622,Grenoble,2026-02-12,100,8.21,8.21,92,1.0,2.08
623,Grenoble,2026-02-12,100,7.54,7.54,93,1.0,0.94
624,Grenoble,2026-02-12,100,5.73,5.73,99,1.0,9.14
625,Grenoble,2026-02-12,100,7.24,7.24,98,1.0,7.7
626,Grenoble,2026-02-12,99,8.6,8.6,93,1.0,1.31
627,Grenoble,2026-02-12,100,4.67,4.67,100,1.0,0.0
628,Grenoble,2026-02-12,100,5.25,5.25,100,1.0,13.38
629,Grenoble,2026-02-13,100,5.59,5.59,100,1.0,1.57
630,Grenoble,2026-02-13,97,5.08,5.08,98,0.0,0.0
631,Grenoble,2026-02-13,99,5.19,5.19,98,0.2,0.33
632,Grenoble,2026-02-13,100,6.05,6.05,99,1.0,1.2
633,Grenoble,2026-02-13,100,8.33,8.33,97,1.0,0.28
634,Grenoble,2026-02-13,100,7.98,7.98,98,0.9,0.55
635,Grenoble,2026-02-13,100,6.86,6.86,100,1.0,1.01
636,Grenoble,2026-02-13,100,5.72,5.72,100,1.0,4.24
637,Grenoble,2026-02-14,100,5.27,5.27,100,1.0,4.54
638,Grenoble,2026-02-14,100,4.97,4.97,100,1.0,1.83
639,Grenoble,2026-02-14,100,4.59,4.59,100,1.0,0.0
640,Lyon,2026-02-09,90,2.71,3.47,99,0.0,0.0
641,Lyon,2026-02-09,91,4.98,9.52,89,0.0,0.0
642,Lyon,2026-02-09,97,8.05,10.72,73,0.0,0.0
643,Lyon,2026-02-09,99,8.18,8.18,76,0.0,0.0
644,Lyon,2026-02-09,91,7.22,7.22,82,0.0,0.0
645,Lyon,2026-02-10,95,7.37,7.37,77,0.0,0.0
646,Lyon,2026-02-10,100,7.36,7.36,89,1.0,3.07
647,Lyon,2026-02-10,100,7.35,7.35,88,1.0,1.12
648,Lyon,2026-02-10,100,7.69,7.69,88,0.2,0.12
649,Lyon,2026-02-10,100,8.68,8.68,84,0.0,0.0
650,Lyon,2026-02-10,100,9.71,9.71,85,0.26,0.17
651,Lyon,2026-02-10,100,8.65,8.65,91,1.0,3.66
652,Lyon,2026-02-10,100,8.44,8.44,94,1.0,9.04
653,Lyon,2026-02-11,100,9.51,9.51,90,1.0,1.22
654,Lyon,2026-02-11,100,9.64,9.64,88,1.0,0.67
655,Lyon,2026-02-11,96,8.74,8.74,92,1.0,0.21
656,Lyon,2026-02-11,100,9.84,9.84,87,1.0,0.97
657,Lyon,2026-02-11,79,14.54,14.54,58,1.0,0.52
658,Lyon,2026-02-11,100,14.39,14.39,61,0.27,0.16
659,Lyon,2026-02-11,100,10.7,10.7,88,1.0,3.41
660,Lyon,2026-02-11,100,10.6,10.6,89,1.0,7.84
661,Lyon,2026-02-12,100,11.38,11.38,85,1.0,2.02
662,Lyon,2026-02-12,19,10.16,10.16,68,0.67,0.47
663,Lyon,2026-02-12,58,8.4,8.4,77,1.0,0.48
664,Lyon,2026-02-12,100,8.45,8.45,86,1.0,4.39
665,Lyon,2026-02-12,99,11.11,11.11,68,1.0,1.27
666,Lyon,2026-02-12,100,9.69,9.69,75,0.83,0.46
667,Lyon,2026-02-12,100,9.4,9.4,83,1.0,4.21
668,Lyon,2026-02-12,84,8.55,8.55,75,0.86,0.63
669,Lyon,2026-02-13,76,7.0,7.0,85,0.62,0.0
670,Lyon,2026-02-13,100,7.23,7.23,87,1.0,1.8
671,Lyon,2026-02-13,100,7.98,7.98,79,1.0,0.21
672,Lyon,2026-02-13,100,8.24,8.24,77,0.15,0.0
673,Lyon,2026-02-13,100,8.37,8.37,86,1.0,2.15
674,Lyon,2026-02-13,100,8.56,8.56,88,1.0,1.0
675,Lyon,2026-02-13,100,8.06,8.06,86,1.0,1.42
676,Lyon,2026-02-13,100,7.63,7.63,81,0.4,0.26
677,Lyon,2026-02-14,100,7.37,7.37,69,0.21,0.0
678,Lyon,2026-02-14,99,6.48,6.48,78,0.0,0.0
679,Lyon,2026-02-14,96,5.33,5.33,90,0.36,0.33
680,Gorges du Verdon,2026-02-09,93,3.31,4.57,83,0.0,0.0
681,Gorges du Verdon,2026-02-09,89,4.73,7.57,78,0.0,0.0
682,Gorges du Verdon,2026-02-09,98,5.46,6.54,73,0.33,0.25
683,Gorges du Verdon,2026-02-09,100,2.79,2.79,90,0.0,0.0
684,Gorges du Verdon,2026-02-09,44,1.53,1.53,92,0.0,0.0
685,Gorges du Verdon,2026-02-10,71,1.08,1.08,91,0.0,0.0
686,Gorges du Verdon,2026-02-10,99,1.07,1.07,87,0.0,0.0
687,Gorges du Verdon,2026-02-10,100,2.15,2.15,82,0.0,0.0
688,Gorges du Verdon,2026-02-10,98,4.65,4.65,75,0.01,0.0
689,Gorges du Verdon,2026-02-10,80,8.36,8.36,63,0.0,0.0
690,Gorges du Verdon,2026-02-10,92,7.4,7.4,69,0.0,0.0
691,Gorges du Verdon,2026-02-10,96,4.75,4.75,91,0.5,0.6
692,Gorges du Verdon,2026-02-10,100,4.57,4.57,94,1.0,1.36
693,Gorges du Verdon,2026-02-11,100,4.66,4.66,98,1.0,2.93
694,Gorges du Verdon,2026-02-11,99,4.45,4.45,97,1.0,1.0
695,Gorges du Verdon,2026-02-11,93,4.44,4.44,98,1.0,1.26
696,Gorges du Verdon,2026-02-11,77,5.41,5.41,94,0.98,0.82
697,Gorges du Verdon,2026-02-11,69,8.45,8.45,72,0.74,0.0
698,Gorges du Verdon,2026-02-11,2,8.87,8.87,68,0.0,0.0
699,Gorges du Verdon,2026-02-11,51,4.16,4.16,93,0.0,0.0
700,Gorges du Verdon,2026-02-11,100,5.86,5.86,89,0.0,0.0
701,Gorges du Verdon,2026-02-12,100,5.79,5.79,91,0.3,0.33
702,Gorges du Verdon,2026-02-12,100,5.22,5.22,92,1.0,3.39
703,Gorges du Verdon,2026-02-12,91,3.49,3.49,89,0.8,0.0
704,Gorges du Verdon,2026-02-12,99,2.58,2.58,96,0.96,0.72
705,Gorges du Verdon,2026-02-12,94,5.44,5.44,80,0.79,0.32
706,Gorges du Verdon,2026-02-12,39,5.81,5.81,77,0.29,0.13
707,Gorges du Verdon,2026-02-12,53,2.51,2.51,99,1.0,2.3
708,Gorges du Verdon,2026-02-12,79,3.55,3.55,85,0.12,0.0
709,Gorges du Verdon,2026-02-13,54,2.09,2.09,89,0.02,0.0
710,Gorges du Verdon,2026-02-13,48,1.0,1.0,93,0.0,0.0
711,Gorges du Verdon,2026-02-13,63,0.35,0.35,91,0.0,0.0
712,Gorges du Verdon,2026-02-13,99,5.18,5.18,72,0.0,0.0
713,Gorges du Verdon,2026-02-13,87,7.81,7.81,63,0.0,0.0
714,Gorges du Verdon,2026-02-13,100,6.85,6.85,68,0.0,0.0
715,Gorges du Verdon,2026-02-13,100,4.16,4.16,87,0.2,0.14
716,Gorges du Verdon,2026-02-13,100,2.93,2.93,96,1.0,2.42
717,Gorges du Verdon,2026-02-14,100,2.89,2.89,98,1.0,1.13
718,Gorges du Verdon,2026-02-14,100,2.45,2.45,93,0.0,0.0
719,Gorges du Verdon,2026-02-14,100,0.66,0.66,95,0.0,0.0
720,Bormes les Mimosas,2026-02-09,0,8.57,9.99,85,0.11,0.0
721,Bormes les Mimosas,2026-02-09,24,9.6,11.67,80,0.01,0.0
722,Bormes les Mimosas,2026-02-09,53,10.99,12.2,69,0.0,0.0
723,Bormes les Mimosas,2026-02-09,86,9.7,9.7,73,0.0,0.0
724,Bormes les Mimosas,2026-02-09,54,8.9,8.9,79,0.0,0.0
725,Bormes les Mimosas,2026-02-10,70,8.23,8.23,83,0.0,0.0
726,Bormes les Mimosas,2026-02-10,95,8.23,8.23,85,0.0,0.0
727,Bormes les Mimosas,2026-02-10,98,8.97,8.97,82,0.39,0.29
728,Bormes les Mimosas,2026-02-10,94,10.14,10.14,78,0.0,0.0
729,Bormes les Mimosas,2026-02-10,85,12.0,12.0,71,0.0,0.0
730,Bormes les Mimosas,2026-02-10,94,11.49,11.49,76,0.0,0.0
731,Bormes les Mimosas,2026-02-10,97,10.08,10.08,87,0.42,0.5
732,Bormes les Mimosas,2026-02-10,100,10.14,10.14,94,1.0,1.27
733,Bormes les Mimosas,2026-02-11,100,10.79,10.79,94,1.0,0.92
734,Bormes les Mimosas,2026-02-11,100,11.95,11.95,81,0.2,0.15
735,Bormes les Mimosas,2026-02-11,83,11.53,11.53,76,0.0,0.0
736,Bormes les Mimosas,2026-02-11,1,12.96,12.96,71,0.0,0.0
737,Bormes les Mimosas,2026-02-11,1,15.14,15.14,60,0.0,0.0
738,Bormes les Mimosas,2026-02-11,50,14.9,14.9,62,0.0,0.0
739,Bormes les Mimosas,2026-02-11,75,12.99,12.99,72,0.0,0.0
740,Bormes les Mimosas,2026-02-11,100,12.18,12.18,82,0.0,0.0
741,Bormes les Mimosas,2026-02-12,100,11.92,11.92,86,0.0,0.0
742,Bormes les Mimosas,2026-02-12,96,10.8,10.8,88,1.0,5.19
743,Bormes les Mimosas,2026-02-12,99,10.47,10.47,66,0.8,0.0
744,Bormes les Mimosas,2026-02-12,91,10.9,10.9,70,0.21,0.17
745,Bormes les Mimosas,2026-02-12,66,13.45,13.45,58,0.0,0.0
746,Bormes les Mimosas,2026-02-12,57,11.56,11.56,71,0.0,0.0
747,Bormes les Mimosas,2026-02-12,54,10.83,10.83,70,0.0,0.0
748,Bormes les Mimosas,2026-02-12,14,10.28,10.28,71,0.0,0.0
749,Bormes les Mimosas,2026-02-13,18,10.01,10.01,65,0.0,0.0
750,Bormes les Mimosas,2026-02-13,67,9.84,9.84,61,0.0,0.0
751,Bormes les Mimosas,2026-02-13,83,10.32,10.32,58,0.0,0.0
752,Bormes les Mimosas,2026-02-13,100,11.12,11.12,61,0.0,0.0
753,Bormes les Mimosas,2026-02-13,96,12.81,12.81,56,0.0,0.0
754,Bormes les Mimosas,2026-02-13,91,12.68,12.68,59,0.0,0.0
755,Bormes les Mimosas,2026-02-13,95,10.64,10.64,68,0.0,0.0
756,Bormes les Mimosas,2026-02-13,100,9.27,9.27,81,0.36,0.19
757,Bormes les Mimosas,2026-02-14,100,9.23,9.23,69,0.6,0.46
758,Bormes les Mimosas,2026-02-14,100,8.37,8.37,62,0.0,0.0
759,Bormes les Mimosas,2026-02-14,99,7.72,7.72,62,0.0,0.0
760,Cassis,2026-02-09,89,8.49,9.78,93,0.0,0.0
761,Cassis,2026-02-09,87,9.46,11.39,84,0.0,0.0
762,Cassis,2026-02-09,96,10.54,11.57,73,0.0,0.0
763,Cassis,2026-02-09,91,10.73,10.73,72,0.0,0.0
764,Cassis,2026-02-09,50,10.37,10.37,76,0.0,0.0
765,Cassis,2026-02-10,75,10.01,10.01,80,0.0,0.0
766,Cassis,2026-02-10,100,10.28,10.28,80,0.0,0.0
767,Cassis,2026-02-10,100,10.29,10.29,80,0.0,0.0
768,Cassis,2026-02-10,100,11.17,11.17,76,0.0,0.0
769,Cassis,2026-02-10,87,12.31,12.31,75,0.0,0.0
770,Cassis,2026-02-10,100,11.99,11.99,77,0.0,0.0
771,Cassis,2026-02-10,100,10.69,10.69,93,1.0,4.12
772,Cassis,2026-02-10,100,11.14,11.14,94,1.0,4.43
773,Cassis,2026-02-11,100,11.76,11.76,90,1.0,1.47
774,Cassis,2026-02-11,77,12.25,12.25,82,0.0,0.0
775,Cassis,2026-02-11,86,12.64,12.64,76,0.0,0.0
776,Cassis,2026-02-11,21,13.24,13.24,75,0.0,0.0
777,Cassis,2026-02-11,15,14.86,14.86,65,0.0,0.0
778,Cassis,2026-02-11,80,14.65,14.65,68,0.0,0.0
779,Cassis,2026-02-11,90,13.62,13.62,79,0.0,0.0
